tenure,deposit,turnover,withdrawal,deposit_next
3456,292.47,1340.27,433.4,44.46
1524,7207.92,21343.83,6203.2,210.04
2334,101616,3029943.88,74192.86,729.63
32,167.42,482.85,55.86,319.46
905,6462.84,80975.56,0,1227.44
1013,1119.86,4906.38,1207.64,93.86
5,47.08,82.16,0,0
5,689.31,689.31,0,1376.32
874,244.63,823.85,0,332.42
1059,810.57,5765.32,235.44,45.73
1110,1763.55,8906.72,972.36,0
2794,6652.36,49283.36,4558.23,0
2429,1551.87,12749.27,1356.46,0
4732,3914.79,22613.69,3795.74,22.78
292,1316.88,5391.7,423.94,197.17
7,253.26,1398.79,0,1762.24
3551,890.75,9991.39,1016.11,47.13
910,6671.12,21206.29,4980.8,13158.24
1677,1579.99,4942.78,1025.55,220.15
1139,316.97,1661.77,0,89.74
1665,1158.38,1812.73,878.7,0
15,694.95,2327.01,0,0
2831,18879.88,65042.51,13921.67,69.25
1115,242.11,613.45,0,94.97
119,1807.25,11072.78,0,2391.35
7039,63732.95,279200.43,33612.65,2666.78
22,3741.44,32695.26,6670.89,2381.07
2979,11051.5,147580.74,9659.37,159.22
5,23.65,65.49,0,643.16
835,68.43,287.56,68.92,0
2108,6068.08,87150.18,0,2378.59
954,1373.91,6644.25,0,0
5238,40141.86,218331.88,46188.5,0
4072,3608.81,15053.35,1719.9,3979.94
3344,26341.91,50204.3,24215.63,1815.16
5594,171191.32,937637.77,92326.55,4617.12
5,1383.61,3023.19,0,1519.98
7147,5724.81,26081.26,26286.38,293.93
243,193.73,1965.05,0,0
5372,85795.16,853149.2,12253.4,404.43
5043,79176.77,622850.96,41773.5,378.58
4781,22787.78,259264.16,13320.46,305.79
6241,37192.82,155994.04,33685.23,3308.28
1667,352.31,1398.49,0,0
37,1174.71,3846.35,117.54,58.55
1188,1360.91,4764.96,1087.25,0
4221,1184.53,20226.48,2044.95,115.81
1436,296.68,4185.66,707.73,0
24,452.58,3289.82,846.07,1756.02
1387,2387.08,12298.27,1841.67,778.65
10,72.07,74.24,0,97.57
689,431.97,874.69,0,47.58
190,1232.02,4703.06,1140.65,61.46
794,10297.49,44048.89,5140.61,1069.22
107,644.35,3701.62,483.77,1062.7
1361,9786.48,93228.59,7130.83,262.32
1190,1106.96,10240.25,1814.81,1272.4
4177,36732.38,264997.36,34957.28,832.19
2232,2799.1,6371.1,2468.78,215.1
78,156.37,345.91,177.43,0
2417,417.04,13773.09,692.92,0
2247,12676.04,64326.71,12403.28,1217.43
4435,2470.54,8648.97,1426.79,70.49
3030,887.74,2886.8,414.9,66.07
3030,16534.49,97480.28,9862.84,92.09
299,1335.87,7514.77,872.36,777.24
2064,256.88,349.45,0,117.08
3030,3748.08,21331.44,2763,47.43
204,165.39,251.2,0,0
219,255.21,819.03,348.13,92.23
574,2052.43,25616.75,1035.5,388.56
2468,5785.19,19661.78,416.24,3621.75
260,721.35,5771.21,726.71,47.33
623,5609.55,31947.13,11474.44,236.66
1453,52103.14,287949.3,36111.34,3029.92
0,23.37,23.37,0,808.04
859,407.03,2540.27,0,22.4
1460,4063.62,19687.44,2716.45,162.02
1889,432.01,1551.9,245.91,137.66
302,391.35,614.78,0,23.24
1356,36326.96,359705.66,23054.34,230.61
56,527.77,3015.06,117.27,1284.77
3848,2331.66,32794.6,2639.8,0
2388,4503.66,21117.73,4661.61,0
58,781,1517.92,98.26,0
112,715.88,7910.78,0,337.01
996,27110.78,267308.65,20615.14,3430.35
1502,39410.35,147813.38,37227.16,3057.96
127,1202.31,13169.99,712.78,139.89
0,311.4,1177.61,0,1417.1
2529,13426.31,83978.88,4805.89,5563.28
22,1222.11,6795.08,0,206.48
2772,687.58,2000.09,141.73,0
411,270.04,548.9,540.33,0
1709,3154.23,20976.92,2612.16,45.55
587,2658.82,9902.06,2620.26,283.54
2,112.1,391.9,0,384.49
3899,288.07,870.89,71,23.09
506,5376.94,22429.06,3163.14,80.61
1129,3959.09,15842.71,1944.25,855.41
122,501.85,718.36,0,70.74
3600,44516.36,244583.89,35633.59,236.02
141,430.83,1740.63,212.01,524.23
7300,52822.57,138558.03,42232.56,283.27
2458,1176.82,4103.65,969.86,0
4384,12020.1,170018.94,8522.3,232.44
4055,11572.63,92008.51,8148.71,0
7441,35697.53,142771.56,20652.16,1531.72
83,9600.06,86219.06,7249.12,2339.28
183,1085.71,6035.17,680.37,69.09
4306,1372.64,4592.92,633.39,216.38
718,1114.56,6685.6,666.81,132.65
3858,8652.32,109545.88,6420.9,116.97
460,410.4,1282,0,2114.1
15,555.98,1843.64,278.41,699.53
526,163.24,485.53,0,115.56
15,2568.7,10140.89,1466.72,258.4
4028,3235.96,106528.61,4736.52,0
1054,8305.79,50660.27,13162.69,1428.17
1056,10060.87,37180.48,7505.28,70.89
270,979.8,4410.4,1086.47,511.75
251,3820.32,38210.71,1151.78,0
1779,116361.78,730380.02,86326.61,2490.62
6536,80595.26,961006.8,75206.63,22.78
5601,64235.97,528663.85,32551.84,1131.33
4233,9109.64,43641.73,2760.36,1505.05
6631,53686.75,107033.88,42864.59,46.07
3082,433197.23,4363595.5,348952.3,2935.52
2349,4505.06,20450.03,5765.29,1191.14
3323,336.84,3445.43,284.28,0
4145,4282.6,80852.52,5969.09,278.09
4963,88302.49,219217.44,71530.03,1523.73
2064,17700.65,213127.13,19307.11,2025.07
699,22.98,32.82,0,23.43
12,218.64,650.18,111,0
2288,5292.59,41380.21,4019.7,0
0,58.97,137.29,118.42,176.6
1967,12681.63,27807.16,11866.25,1203.7
2441,41750.67,349786.81,15336.11,362.62
3466,299.2,757.67,0,0
56,936.48,3925.97,531.87,0
333,23081.77,150545.48,11658.83,2432.65
10,2770.86,3457.48,0,0
92,1486.01,2075.75,1523.97,115.81
148,1146.37,4697.25,688.7,787.47
277,3340.09,16320.03,2576.08,733.49
4966,5815.42,44422.95,4753.97,331.22
3790,1979.38,8927.07,851.55,0
4725,11813.83,47693.94,6584.07,290.22
22,92.55,248.48,0,256.8
540,11971.98,51733.65,7839.49,3729.2
1889,92.27,80.69,228.5,23.07
71,7076.97,42049.52,0,3292.63
10,318.78,4239.57,525.39,29.48
3357,2659.09,8523.27,1766.17,0
635,5611.61,26988.61,5205.47,664.33
971,2779.81,12166.58,1133.06,323.64
1774,7433.98,39527.07,1646.43,0
4187,6143.02,69167.11,5079.27,358.07
3624,7587.84,67122.85,6979.63,1906.84
34,1093.05,5910.68,0,782.79
292,559.88,2600.23,107.35,72.59
2208,1058.17,3632.27,941.93,0
2,1401.23,1401.23,0,1403.46
2303,1301.43,5137.3,977.84,118.7
723,184.17,1560.85,151.12,0
3052,25009.58,99285.5,15959.36,3989.51
10,227.02,2885.91,0,599.56
1173,3766.34,26678.76,899.76,229.33
835,6763.68,24804.86,4295.26,0
6893,154448.48,282814.19,137695.23,6972.32
253,259.4,1189.93,234.05,1010.41
4846,8446.4,59346.8,4009.56,500.11
117,577.49,2204.67,389.04,232.02
3527,7559.64,62565.54,2466.21,237.73
17,23.91,13.71,0,71.93
5026,5377.44,16768.86,4117.4,46.57
2502,16602.36,93671.03,11875.1,660.52
3386,34706.21,173867.57,6936.68,2290.51
66,507.34,4679.38,255.8,553.73
80,2010.29,11270.62,1374.29,2353.97
1419,2687.99,5701.02,1684.35,0
49,92.94,1625.84,0,0
533,12828.99,89292.88,16133.24,507.35
1811,1059.39,17131.95,956.07,0
3566,1451.59,14752.81,1300.82,325.39
1770,1632.25,6565.73,1295.05,168.33
4980,40334.75,344449.68,22189.4,1228.21
1743,514.26,1649.97,185.12,23.71
720,46.1,75.35,0,212.46
2512,73315.33,872036.53,77075.95,1162.11
2342,1275.29,7467.57,276.95,0
10,118.71,73.64,0,0
5265,242.14,2004.31,125.63,47.67
1083,768.16,5942.16,715.21,1468.51
2183,44878.82,244538.87,30728.37,116.45
17,2391.38,16007.28,192.34,1592.72
5282,165592.28,1403180.99,51469.24,6674.16
1504,3878,14933.33,4995.61,227.77
2485,1492.61,5237.69,1103.2,68.56
2434,681.99,4823.77,491.32,118.14
2787,154241.2,2593110.09,76482.31,2295.33
161,183.83,1328.09,45.48,52.5
10,184.91,519.85,462.23,34.8
2760,19919.18,103583.71,12861.78,818.43
41,1551.82,7878.29,2846.31,3095.89
299,479.77,2697.39,117.86,0
716,68.62,142.09,92.97,0
896,7583.42,39618.6,5693.04,683.08
3588,52694.51,340906.53,30654.96,1520.82
1456,23140.22,81947.32,18011.23,469.41
3211,88582.9,700562.65,49725.82,4048.67
5818,114883.05,748993.17,58313.28,1853.81
791,1801.1,3883.22,1744.44,0
3201,7358.05,57649.12,5065.66,116.21
5681,72377.65,136514.1,61640.86,0
3663,100547.89,756748.51,65297.7,4409.32
609,415.13,3238.16,0,24.19
3096,1107.23,4326.07,447.01,300.08
49,1086.58,9695.57,0,662.8
1670,16962.18,94616.82,17498.83,22.38
1538,42004.11,117985.54,44961.45,232.41
2373,6959.49,65035.47,0,0
7,2757.06,798.57,0,0
1083,1556.4,6045.67,1255.26,0
2768,2423.96,11982.19,2270.51,0
993,11323.13,84070.67,10051.18,525.56
56,659.49,4244.2,686.94,332.87
4050,43957.45,196402.71,40899.05,938.53
5182,7200.42,42174.51,4922.13,416.43
509,6545.81,23633.87,3057.79,459.03
2093,2336.14,20134.49,1409.6,0
0,23.93,0,0,95.26
3921,15571.42,179054.42,15982.23,240.86
4985,211564.13,1254188.58,180130.78,3653.96
0,234.2,1608.95,0,0
380,346.54,1281.23,82.86,0
2429,30347.13,147652.95,23663.71,1923.77
1134,38248.52,394304.56,26922.94,0
4172,531.3,1802.59,444.13,414.44
2028,50043.21,320253.93,70690.02,0
214,834.06,4693.95,923.43,0
46,826,1831.85,640.24,117.27
7575,1355.4,12205.6,232.91,0
1607,18289.89,76850.66,17847.31,852.94
643,43276.51,98654.77,17080.81,8969.31
2113,5680.03,25841.91,4486.41,260.43
2079,38938.75,127578.74,34802.15,0
3040,113571.17,688775.61,132339.13,445.19
1514,2129.42,13203.43,2523.28,116
745,4032.48,23393.45,3495.42,392.57
187,446.33,5944.54,586.55,187.7
6392,64130.55,457320.64,64431.15,1613.77
3712,429036.02,3444053.95,316177.68,1547.19
1161,18226.49,96537.79,18985.55,115.61
1010,289.12,1081.88,0,164.72
19,725.19,1535.15,751.45,865.95
7095,160741.92,889284.11,119080.7,1563.12
1436,28771.16,76660.21,27412.85,1137.76
2512,69498.16,556675.27,51437.28,2260.9
0,137.88,0,0,0
2826,548.96,4894.99,379.47,35.24
2989,15171.4,34748.11,6200.8,0
652,4446.07,23731.49,2790.94,138.59
7,72.33,142.97,0,48.05
2067,8315.74,59225.53,7584.47,783.61
3882,9010.59,46688.83,7686.74,1359.04
44,323.18,1212.36,46.24,22.89
1005,1886.84,26644.89,901.77,0
22,130.02,485.17,0,47.11
2449,6074.64,24792.19,4786.06,0
5338,65091.87,506858.85,50287.09,465.62
1648,46.99,660.52,0,166.89
260,1145.2,7082.45,1031.77,397.99
4119,19720.26,227925.22,14583.71,304.21
372,399.02,1264.64,890.84,90.86
0,1111.92,1835.36,0,0
0,115.43,115.43,0,0
3697,5501.61,44020.85,3645.93,274.81
2,115.09,115.09,0,0
1095,4513.94,17221.78,0,70.62
2028,2054.32,11471.32,0,71.68
4661,19126.64,63431.49,15761.37,0
752,14757.46,63633.94,13950.29,4345.24
1385,37728.47,219355.15,28297.96,1520.61
823,9468.47,83799.71,10122.52,93.68
0,23.15,45.39,0,92.72
46,281.08,1070.23,117.67,176.07
146,483.44,4351.82,402.87,98.29
1373,737.05,2346.4,69.25,0
3274,591518.91,4133008.64,538032.26,41320.69
17,176.96,581.04,0,35.26
3417,6663.67,39902.35,2186.67,0
4681,45939.04,366322.75,21623.87,4712.68
443,5817.89,36861.58,2971.33,1201.51
4829,1035.09,2643.71,0,3985.34
273,1266.23,6861.82,0,0
3970,6071.35,26345.3,5721.73,0
762,13102.72,49813.83,11752.67,2596.05
280,7706.15,42111.91,5362.94,1410.77
1806,8673.18,45438.72,5021.41,435.69
2344,9561.41,64876.28,5142.83,81.43
1760,2246.62,10193.91,3765.17,0
2,750.22,2891.86,515.78,773.24
1334,3526.67,28671.9,3665.35,841.78
918,17918.61,45163.66,15536.77,2046.92
34,71.22,854.57,0,0
4532,1503.27,8930.71,716.73,93.53
4250,63969.11,306845.12,52590.42,570.2
58,89.65,155.41,0,112.07
3035,11998.5,61194.75,7701.51,354.17
102,115.97,115.87,0,45.82
3561,6277.6,52718.77,1811.33,0
6034,185829.67,816148.53,147248.15,4675.32
2527,5969.4,59397.29,0,0
4883,9045.1,80183.68,4367.98,0
1334,498.29,2374.99,552.78,92.23
5233,63939.58,496634.05,47119.88,190.55
2602,1341.53,8354.72,1268.17,466.72
0,23.09,66.26,0,915.78
5099,371219.06,1357068.04,312671.02,1225.27
1599,24313.48,168788.95,18441.3,835.44
1451,191017.81,1754496.87,148289.69,4409.67
1190,206376.96,792077.37,164295.51,13452.96
5540,703575.81,3270727.03,662419.22,4646.09
1071,3003.4,10973.84,1377.07,1499.71
3865,10825.08,42688.21,5559.89,54.46
307,9849.4,42244.33,11599,2330.79
1295,1006.69,3748.38,313.21,0
725,8872.71,100872.14,14886.25,4225.42
3437,823.84,6030.23,0,95.61
0,1450.65,5283.33,970.18,508.16
1857,42989.01,202475.03,30151.03,5191.62
1090,16476.59,107805.11,3749.37,3456.98
338,437.16,2733.72,348.08,45.09
170,94.2,867.87,0,23.83
2232,1074.46,2605.7,221.75,44.4
27,2648.53,5692.63,3834.47,2588.13
299,1616.08,45497.64,2606.04,46.93
1127,4874.95,21340.36,2101.88,0
1049,74811.25,615095.86,60297.38,5283.58
832,16902.98,43579.46,16871.35,1183.59
1495,586.97,3018.13,0,0
3892,4217.66,44475.56,3504.23,1198.6
3525,20984.51,85877.6,14432.38,57.57
3018,53173.32,1065859.18,35438.42,652.04
825,937.16,4811.69,506.19,89.61
2181,4026.23,18686.15,3992.06,1495.67
1129,1084.2,3413.72,1162.45,0
3714,1692.31,4764.97,436.12,193.11
183,258.58,2346.94,616.25,188.51
5460,62971.48,335611.89,29080.35,1157.95
540,18147.42,193718.95,14984.75,237.71
5292,19492.94,96523.84,10790.82,964.67
170,258.7,2769.12,1310.37,95.7
5228,5652.63,38079.45,1575.07,139.13
1558,7018.22,61912.91,6286.95,722.39
97,720.22,8030.5,330.37,0
1641,15575.26,135369.79,7405.25,1451.77
1134,1119.41,3005.07,282,0
3211,14714.59,48799.55,10197.39,727.13
1818,16646.33,444925.89,16084.21,2564.03
428,227.6,2960.97,0,0
4586,23403.61,92790.84,19475.79,1734.79
187,6144.04,20696.74,5613.31,0
68,2470.3,16592.63,1693.97,1194.33
414,748.93,3859.73,254.79,0
19,418.9,13140.73,1405.58,743.27
5545,11769.14,35619.02,8625.68,0
333,1584.04,8425.4,1023.75,434.79
1499,1354.46,1662.61,111.91,956.14
944,14992.95,116835.17,7282.13,69.49
521,5898.09,31958,1036.99,1324.46
3191,17158.6,269259.04,5246.38,44.73
163,69.72,220.92,0,0
2120,105513.91,596834.85,86974.94,5095.65
2176,887.42,3215.13,816.57,0
2364,184285.86,1749978.24,124883.65,22617.57
2858,21803.54,82791.78,19688.93,402.45
1322,3582.39,33067.1,2445.24,531.23
4766,22284.63,250287.56,6780.9,0
224,297.49,1326.26,161.36,50.73
2517,6133.33,46426.95,7765.46,60.74
377,2928.48,21204.66,1408.33,473.14
1095,8576.82,51057.12,4824.61,46.1
3342,8423.97,71731.95,4212.37,333.14
5827,20602.61,120176.84,14138.84,2119.8
538,4166.92,17246.98,3907.34,5529.57
3203,724.26,2942.56,395.02,94.16
3929,12994.07,88057.19,11122.55,176.81
2889,16759.67,102443.56,10931.66,847.38
127,23.1,26.78,0,0
584,447.9,1166.69,354.78,356.04
5112,11707.9,58893.07,6731.02,46.94
15,184.23,2758.3,183.45,163.53
0,21.83,128.83,0,0
3213,6937.77,45920.61,5600.83,280.03
3230,219143.81,1899633.51,140536.1,2783.53
587,269.32,2738.1,687.29,70.6
1526,1309.69,7313.75,233.68,387.57
6017,22375.11,260088.7,11425.87,0
7117,47562.9,530699,18927.47,1933.3
5,450.17,1336.37,359.27,646.22
2269,1937.74,7422.11,1119.28,0
1383,5011.28,46425,3838.32,280.08
3909,3013.06,21240.97,1869.07,217.06
4610,35261.45,356631.7,20721.48,1038.6
1076,10628.82,65896.16,2563.63,1326.88
24,385.64,653.23,0,392.83
886,5176.03,15469.75,3399.15,712.68
6913,61510.42,365185.49,50808.98,153.29
0,59.33,513.79,0,47.81
2897,41863.33,113992.59,27403.97,698.13
876,844.95,1656.49,520.84,1166.27
397,17950.34,284102.67,68728.88,1210.93
5766,15513.96,72874.59,11724.05,0
1266,48673.04,309747.53,23431.72,1111.76
1127,1047.34,5242.02,1374.58,45.48
4359,2214.42,14579.29,2069.17,140.77
2609,521.76,4922.24,608.18,117.43
2018,18024.97,119116.21,15719.45,3401.24
966,3686.78,21926.07,4967.13,966.12
3697,1675.78,10592.55,0,215.31
3040,714.88,6562.47,239.71,241.03
2497,12834.89,13800.49,2942.07,0
2692,6106.47,57001.79,5192.94,178.55
5,120.42,371.39,0,704.76
385,1022.39,3060.36,1057.34,0
1687,3803.19,26126.07,2259.56,997.47
136,161.97,1682.32,173.62,0
0,94.32,175.18,0,137.49
1677,2028.75,9754.77,3543.44,47.29
3013,1183.8,5699.79,2602.94,5710.06
701,813.79,8517.66,1489.16,0
333,526.08,7820.84,0,0
7280,1592010.55,7778952.27,947923.17,3911.72
2346,2738.49,42730.62,4762.01,157.03
2617,3416.17,14599.86,5751.95,356.22
5430,58627.82,333780.54,37391.12,1192.02
0,45.86,22.93,0,281.17
7,695,2704.57,956.29,155.44
139,1344.23,9859.04,1006.84,203.56
24,1511.6,23709.15,915.63,1664.13
577,1164.1,4806.61,1260.13,0
2098,1244.47,10947.85,0,96.75
2220,74.62,230.93,0,46.25
2074,189.17,1593.57,0,141.43
380,1089.84,17790.59,866.52,0
7,564.92,1954.62,0,71.04
4642,6664.99,21622.45,4128.09,94.64
1594,4140.84,19180.92,3678,0
202,8328.01,23008.85,3618.21,3554.02
2,355.43,2575.62,0,0
7504,26520.25,51232.35,12017.72,0
638,33020.62,141090.75,30763.96,3767.64
3909,613.05,3942.12,0,2869.74
5168,157625.13,464048.69,125901.35,317.2
297,3367.01,13765.62,966.46,118.23
2098,31805.58,226479.12,26237.75,688.96
3040,6627.52,43719.41,3811.56,354.62
772,319.29,1156.98,233.65,0
2838,153080.25,1099669.12,116043.08,6945.14
553,11287.19,83963.64,1854.58,2575.75
647,5478.79,8833.29,5296.58,46.12
574,3710.05,25749.29,2261.87,184.48
2249,692.13,5671.26,324.19,0
187,3213.43,16604.1,1811.09,539.8
2943,7781.17,199158.09,0,204.33
1860,7687.78,54279.87,20902.01,734.71
2765,44086.13,276572.93,75615.66,94.62
7224,3030.9,11139.93,1742.64,0
499,919.28,2582.27,751.36,83.05
7341,33264.64,221621.78,18607.54,198.47
3374,194.42,4553.74,563.35,0
1847,7209.15,35231.33,6098.83,172.89
2434,432.24,1394.63,442.05,68.98
769,6451.29,24923,2651.71,45.77
3169,6469.67,32985.53,4565.92,0
105,167.56,691.85,464.65,52.76
954,2233.23,8510.8,775.56,89.22
3125,1133.6,2755.16,400.54,0
5895,3637.13,16142.99,823.87,95.95
3113,9846.5,107697.77,21343.12,0
88,142.78,264.05,0,0
2032,1420.79,10024.76,1589.84,0
2967,543.1,2592.48,99.7,94.23
2894,9887.06,76793.85,9678.52,465.32
6850,15867.12,206593.31,5044.13,2198.25
7064,24812.29,104265.62,14450.27,571.35
757,10560.11,52994.33,8450.74,2040.82
51,340.39,3114.96,0,0
197,2990.97,2838.14,45.96,0
718,115.52,247.96,0,0
1275,32006.28,137535.62,26949.15,256.69
148,3051.01,8060.66,418.94,0
2281,3754.77,25211.45,1436.8,141.36
543,936.56,4835.74,632.16,0
509,1212.93,11197.27,0,629
307,684.07,5502.68,0,90.6
4199,1096.32,6267.86,253.32,0
61,620.19,2271.56,476.56,347.73
4766,82620.74,454697.64,46615.78,3729.78
694,10421.71,28678.88,8473.59,594.25
2551,17175.87,189668.83,7229.06,0
4377,2097.14,14147.1,1026.61,71.36
509,470.67,3287.95,0,0
1594,1635.25,19494.57,1653.92,0
6217,64938.31,504054.75,39968.25,1240.25
3432,43488.75,157895.03,42736.24,3578.71
3965,7025.78,52962.21,4801.91,389.93
7,210.19,1486.1,184.7,93.9
22,406.84,1350.95,616.24,1721.83
477,182.46,727.04,259.51,45.94
944,2444.05,9862.37,1230.73,1063.62
7302,600369.21,2851551.44,366595.81,0
24,1966.6,5845.44,1388.19,1429.07
1122,18554.67,45203.36,14815.74,280.54
110,235.28,1771,235.38,259.54
4698,5887.05,62846.01,0,0
1010,2439.55,9365.04,2378.43,125.44
2,341.98,2908.68,1073.16,2127.76
5116,34097.63,754591.9,19387.64,0
2,128.98,172.36,0,140.59
5260,3514.08,20541.39,6838.8,3848.97
3004,67859.77,334476.61,37801.52,1930.55
1616,1459.79,5139.27,875.33,1129.11
3417,3616.19,23123.5,1717.1,1424.87
7,23.41,24.06,0,0
54,278.45,1538.1,0,0
942,35859.71,367674.87,10862.68,777.26
1818,8519.47,46268.74,6782.54,530.27
7,141.37,118.28,0,0
1843,107941.31,458535.09,64314.83,0
1855,925.44,9807.26,152.42,0
560,340.68,1006.84,90.26,0
1684,2447.67,15624.26,1517.82,54.06
1078,1851.14,7889.47,1962.86,1011.63
17,116.51,135.73,0,1099.65
1572,82376.88,420562.05,67083.67,1146.92
85,1352.31,8217.7,1089.58,159.42
2614,116537.16,480465.1,94588.37,139.56
774,723.83,1722.21,867.72,264.2
3279,10186.46,111526.2,4793.41,277.03
1935,2022.11,4212.9,1400.05,277.6
2344,49139.32,279175.87,40076.97,526.17
927,24538.92,239396.2,12334.61,1380.71
4542,33408.11,296998.37,19306.95,3174.57
2118,1164.49,7004.54,1685.02,82.52
0,46.93,227.63,0,152.75
88,6225.98,53304.76,4187.63,753.33
1110,11497.95,62615.26,9709.64,485.04
88,7098.11,51023.22,4814.11,2727.87
71,5775.99,35750.61,10096.4,3514.42
930,346.05,942.07,0,234.14
287,1091.17,3311.94,0,535.18
2945,56339.17,190148.4,48980.81,13799.57
2892,753.23,4519.27,0,230.6
144,187.48,1131.83,47.33,45.82
1039,5163.38,32683.77,4628.46,0
915,19960.93,80618.94,17231.32,2489.14
1368,2892.44,23596.98,1829.99,0
2088,561.21,2487.89,139.38,46.33
2142,1622.66,2869.81,2484.03,1818.24
0,23.64,311.99,141.82,47.24
1560,7468.64,36159.97,12996.73,141.2
1485,1678.21,9953.96,1596.05,47.13
37,211.79,602.83,0,164.98
6056,328.69,1586.89,428.99,0
324,116.25,396.6,330,70.17
4895,391646.93,3841672.85,270435.8,6169.48
365,1870.96,6157.7,1558.9,431.33
7000,34754.8,391767.75,41027,3750.54
923,2083.95,13848.7,0,0
180,200.47,640.3,0,570.78
2266,17799.12,71477.14,10607.81,412.86
2475,190.62,457.96,0,0
2217,87982.82,298229.85,75202.49,2093.84
7714,12535.9,58724.5,11386.68,0
329,26759.46,155794.98,26977.23,4556.88
2884,12743.71,90751.05,13536.37,46.84
1760,9176.4,44802.12,9286.83,402.18
202,1611.97,23697.88,0,0
3495,48990.07,353057.17,33562.3,1836.28
5,168.45,775.14,336.2,313.71
1273,10766.57,57477.39,8225.37,421.25
404,637.4,882.13,102.49,228.32
2583,6342.41,60630.18,10673.83,0
1680,7494.33,38951.8,9695.63,3404.18
460,21681.27,255121,6092.52,3825.63
22,2753.33,7065.64,794.71,0
29,8968.83,33393.07,9633.03,4667.07
6380,39600.31,370657.98,20896.48,942.22
5423,4436.48,25433.59,3434.11,34.49
0,83.73,258.37,64.59,4445.81
4708,136845.91,634051.21,122636.03,1439.57
295,454.16,1189.27,482.07,1615.08
755,633.59,1223.73,80.59,324.22
0,241.14,2106.96,241.14,1200.46
166,1532.49,25652.84,960.9,1261.44
5440,1662.71,4957.12,761.33,186.32
4230,63294.97,572114.02,22909.87,233.11
3040,9461.57,30754.85,2609.77,1320.34
246,3224.72,10863.68,2065.3,0
175,47.06,47.09,0,189.51
17,232.9,415.13,0,234.58
2378,12951.77,46097.66,9000.43,880.64
4815,202.25,741.72,0,24.1
4080,16056.7,95863.94,8649.12,874.13
2273,44160.74,237816.03,31513.61,0
3269,376.79,1886.07,233.14,313.82
3943,1541.15,14673.31,2004.7,264.8
5774,12706.77,112388.57,10008.85,390.67
183,717.97,3904.52,443.33,0
97,1950.04,11041.2,1099.81,2204.69
32,92.75,210.04,0,0
1280,5162.93,21673.69,0,0
4610,3098.6,12404.23,1984.86,5951.19
127,1914.2,32563.32,223.82,692.74
58,3290.7,9041.69,2315.81,2661.69
5216,1074.67,1165.39,601.31,506.11
2407,5923.31,23288.5,2889.58,0
2787,824.75,4588.99,1351.21,88.37
2536,63424.07,298273.17,50058.84,3203.66
971,185.15,1166.02,0,23.54
6117,11185.63,39927.25,9393.5,1115.47
66,1170.25,12452.85,937.44,2318.14
5141,36890.87,190265.57,28402.96,3565.92
346,4591.29,26233.38,6502,353.75
63,214.71,2449.04,119.05,0
738,4543.06,16981.18,2034.67,495.08
41,1169.54,3357.64,754.55,1954.32
1071,665.22,4881.37,0,23.44
3590,60719.6,492854.89,29068.71,1188.5
4897,9983.47,52903.55,7084.8,95.94
3444,108641.92,195637.83,55557.39,2853.26
212,227.99,777.12,234.94,0
217,67.4,442.46,289.37,0
475,7908.47,28849.37,3205.06,0
621,118.22,275.35,0,493
22,515.92,3265.19,363.74,0
270,14418.14,96999.52,16605.32,3131.96
1168,41255.97,172300.42,4220.83,0
2522,18907.14,84235.01,3559.39,9940.43
231,1778.77,18231.63,1270.61,0
7,2294.9,4133.64,0,0
1339,2790.04,13805.28,1645.11,229.17
15,495.74,2323.18,0,1025.37
3050,1901.09,12687.95,260.97,1495.68
195,89.92,270.64,44.66,110.62
837,40957.06,964259.88,15976.92,0
